Project_ID,Sector,Region,Owner_Agency,Start_Year,End_Year,Planned_Budget,Funding_Approved,Funding_Received,Inflation_Rate,Inflation_Index,Feasibility_Score,Sustainability_Score,Public_Benefit_Score,Stakeholder_Priority,Schedule_Risk,Cost_Risk,Environmental_Risk,Policy_Risk,Funding_Delay_%,Actual_Cost,Delay_Months,ROI_Realized,Priority_Category
207,Public Works,East,Central,2019,2023,46308822.85582824,42141028.7988037,40244682.502857536,3.7196159269449223,1.0839851027383969,63.23371493862351,60.424910647633666,73.75812858520058,3,67.06330309354267,61.30330600008158,60.803448038197516,51.21816193839075,12.887543905457543,56403843.81857897,8.755079007927076,9.088437000795013,Medium
208,Energy,West,Central,2019,2022,73934383.29921833,67280288.80228868,64252675.806185685,4.084845743967094,1.0975598568834393,64.76079584338723,57.183599957851904,72.54855161762579,4,66.52813714210917,60.087928596842794,54.819078212521106,50.41991491095966,13.29511521597846,93750070.15263154,7.581821307474482,9.118367215782797,Low
209,Water,North,State,2019,2023,52309268.93375468,47601434.72971676,45459370.166879505,3.3942667366371144,1.0645918770900513,61.996749225759395,60.736964547777546,75.63679499408246,3,71.41532910284441,64.77364939492213,57.19912941530033,55.419700840921614,12.92707484649309,64169794.78034963,8.126837093064271,8.99358204007309,Medium
210,Transportation,North,State,2019,2021,55710110.76085772,50696200.79238053,48414871.756723404,3.9309491710550684,1.0647956437389086,62.299652418662134,59.76865564190645,73.10306353713146,4,69.34925847394894,62.751639313514445,55.80356274140794,52.4425566762626,12.157622116315515,65562488.75019975,8.304020660236441,9.035559728343822,Low
211,Energy,West,Municipal,2019,2023,67884217.9314964,61774638.317661725,58994779.59336694,3.9730193940297163,1.0809257208278866,60.99640423774203,57.03150217538957,75.17992996146327,3,68.99689909058708,61.78685673472397,57.98463847200839,56.041273415733045,11.894948827530664,80867262.86275303,7.851814153896466,9.016180390925019,Low
212,Education,Central,Central,2019,2021,55275240.12237857,50300468.511364505,48036947.4283531,3.132443446047187,1.086348705549081,62.27814568107973,62.50652582921053,75.4124413769043,4,67.32291875951455,59.32612007100039,54.880191015570894,53.043794378528645,15.434268826054652,66452469.458258554,9.63654426076643,9.115946742165626,Medium
213,Water,West,Central,2019,2021,54573769.566852376,49662130.305835664,47427334.442073055,3.7139703063252325,1.0701143247300045,63.36410238873441,57.80655287468012,72.67535877935457,3,67.77631754344422,61.373669975861525,60.088417812894555,55.065569286134235,14.722858102672872,65288308.869481854,8.01071682990195,9.071920066420642,Low
214,Transportation,Central,State,2019,2022,55995572.19807843,50955970.70025137,48662952.01874006,3.676472437557754,1.090475344474498,64.57519490720702,55.612546067468315,73.02456721059555,3,69.81505647742182,60.70605923553025,55.13397407129734,48.63405043593906,13.906728656073184,70776818.29431492,8.222871378244658,9.082548115135735,Low
215,Energy,South,State,2019,2021,74931049.1990388,68187254.77112532,65118828.30642468,3.323982545865081,1.069565701817381,64.38941538429258,56.851840767303905,74.5881180794481,5,67.1230034688708,64.68857681384576,53.852323035107716,54.046681229877656,15.260732765008331,88630005.54501402,8.285034285991692,9.031178354872173,Medium
216,Transportation,East,State,2019,2022,55403017.92672282,50416746.31331777,48147992.72921847,3.7758229251040736,1.086326392971903,65.46381289842347,55.33532173373006,73.01509725541273,4,62.70108139641257,61.66207452344926,54.9542309377389,49.75450164253444,12.172814623066072,69653874.7393538,7.773734067531,9.109526254507463,Low
217,Energy,North,Municipal,2019,2022,73507949.07538803,66892233.65860311,63882083.14396597,4.016420544532067,1.0854165742744764,64.56462842736977,58.427663230790365,74.88897878425884,5,68.29820654434708,61.725685065470586,59.5191830584303,52.75035214680746,14.797886070418196,88242645.2582122,9.31695385726102,9.08733799115682,Medium
218,Water,Central,State,2019,2021,54663274.45484489,49743579.75390885,47505118.66498295,3.533770566018018,1.0699801231873098,65.80613090273452,59.47524340581886,75.47092880337145,4,67.47471489862319,60.6950768416207,60.71266404229654,50.22163583786554,14.35138398344382,66711841.48900847,8.141861320297474,9.134457607862183,Medium
219,Transportation,East,Central,2019,2021,65464360.166442,59572567.75146222,56891802.20264642,3.232404613496455,1.0752900900790985,61.64679253069338,58.67720655727658,73.08590341152494,4,68.19343454136911,62.13522523583962,59.74151414786396,56.48098257801108,12.717970130995804,78147321.19177279,7.357764470959239,9.03370462519895,Low
220,Education,West,Municipal,2019,2021,52409350.71934043,47692509.15459979,45546346.2426428,3.5181447881628,1.0902913191310202,60.59955488379559,60.293749461151656,74.11469665179953,3,70.97964646847788,59.173021298075064,56.64483126047521,49.30196450978301,12.152076455259545,63188482.04692191,7.392801337380769,9.062992307594193,Low
221,Education,North,State,2019,2023,63803147.979909174,58060864.66171735,55448125.751940064,3.1506224722690743,1.0615756733477129,60.56781521953413,61.298975665194185,72.33859693622023,4,67.7394986606901,61.64316087114543,53.729219420621234,53.16601913850045,11.661032012036928,76818356.74432735,7.772533452997671,9.04037952619357,Low
222,Water,South,Municipal,2019,2022,54907084.42757489,49965446.82909315,47717001.72178396,3.2319653196239617,1.0805273233502712,61.83069186915391,57.54043663895602,72.05633040445917,4,63.944476444316884,59.24556895650156,56.783966352484434,49.80669318471246,11.850365189623785,65128993.23690175,7.085278238752834,9.096319155798197,Low
223,Education,West,Central,2019,2022,51199184.688158184,46591258.06622395,44494651.45324387,3.151293848981216,1.0797014152285715,61.4682041503303,59.57596702626874,75.33259397579992,4,66.4210703467972,61.17520943190999,56.65657852255139,52.739524695441865,14.540643719160636,61071606.17855027,7.741716878881507,9.059106380119065,Medium
224,Public Works,South,State,2019,2023,43704867.98696726,39771429.868140206,37981715.52407389,3.684838631688882,1.073501298635353,62.52386572490737,57.495295244293644,71.23266909554573,5,70.02851208995546,60.47215924510387,61.30826158880163,51.25854086196936,11.94454858932805,53390693.399648875,8.974855147811324,9.061827947867986,Low
225,Transportation,West,Central,2019,2021,54963827.53631308,50017083.0580449,47766314.32043288,3.756385859384767,1.081406093347214,63.16716951830096,59.03695219686156,71.20368088680267,2,62.82023685211471,58.77951397124791,61.41805130727468,48.74017065719258,12.176247113758865,66195956.18243723,8.193620912855325,9.139359673327414,Low
226,Education,East,Municipal,2019,2023,57866259.14412111,52658295.82115021,50288672.50919845,3.527486454090268,1.0732113867000834,64.63452592248937,61.58618570144024,73.83714415578007,4,67.64231816684536,65.30459622412093,55.112227024050505,55.97546431002753,14.618066805696253,68462556.57815151,9.197234057935434,9.04913464539673,Medium
227,Transportation,North,Municipal,2019,2022,59755422.538438305,54377434.50997886,51930449.95702981,3.865363363858041,1.0701210536368102,64.54303338962004,61.77509779543162,72.4459762641091,3,70.65562383172204,59.322740737259814,54.50764157103487,56.33321244080493,14.205934998082418,72232702.00048313,8.935455892505882,9.13580143265956,Medium
228,Public Works,West,State,2019,2021,42352551.651058,38540822.00246278,36806485.01235195,4.043061897406972,1.0729527829960974,61.774003845721346,55.97605930861511,74.70829971335814,4,68.61140678428697,63.717882825059526,55.508640829321344,53.70340199059091,11.953763268415667,53130714.594002515,7.475274688007508,8.992699262679919,Low
229,Water,West,Central,2019,2021,48578795.36195881,44206703.77938252,42217402.10931031,3.3585915911347843,1.061114089632843,62.275592176619696,60.3105957988218,76.2918163417824,2,68.31375326048251,61.91118685441298,57.885161621824174,49.89717748717064,11.701667094408837,59574532.29834881,8.186908593211061,9.056491649000446,Medium
230,Education,South,State,2019,2023,55472011.7732321,50479530.71364121,48207951.83152735,4.017268066577681,1.076263621494379,64.68699671303102,62.202112889616565,75.25314716881006,3,63.432814587026414,64.2177506680163,55.84682737152808,52.703762458847145,14.205444271490897,68362052.34386733,9.019006024614555,9.089084667135506,Medium
231,Education,East,Municipal,2019,2023,57046742.16852566,51912535.373358354,49576471.281557225,3.542366533102419,1.0616987963702613,61.257626822646394,61.50747585859411,76.04552564761869,3,68.84626194264966,65.72164408356285,60.19810405710807,49.518955787583046,13.342679319333957,68814249.22619334,8.042248441859048,8.980448486771431,Medium
232,Public Works,East,State,2019,2023,42070375.44157595,38284041.651834115,36561259.777501576,3.456596175986206,1.0701792532647305,63.89446970367973,59.11569062191916,71.01033831293545,4,62.12897469789525,62.822395254092,60.309205883407856,56.1610531701807,13.695491206170399,50588591.75250185,8.130783361159171,9.08741768304034,Low
233,Transportation,North,Municipal,2019,2021,60664365.31158351,55204572.433541,52720366.67403165,3.5047250638296585,1.0635059934477862,63.3587676274364,57.54643275753878,73.43421465184572,5,62.65811760690576,65.6305456508824,57.21051399782144,51.060218532499135,14.938225587671747,73846658.12268056,8.598462463730181,9.020763947122342,Low
234,Energy,West,Municipal,2019,2022,65939306.375131786,60004768.80136993,57304554.20530828,3.356743496309758,1.0921638267853437,64.54221040125294,61.13999064472564,72.34517877294275,4,66.2593770846694,66.4574733215719,54.24000350351171,54.74278290192127,13.468217957529603,83407968.68450122,7.6803410118034146,9.031664828168148,Medium
235,Water,East,State,2019,2021,50558783.42403941,46008492.91587587,43938110.73466145,3.751900865562461,1.0932966873364103,62.27399023562972,62.46035671481961,73.63927832982525,4,71.75473028314022,62.29331437017589,54.03355105124359,48.88473848329628,12.587146064320518,62019211.2557896,8.694180284601796,9.047701869993478,Medium
236,Water,West,Central,2019,2021,57082577.49689835,51945145.5221775,49607613.97367951,3.9936352533461337,1.0629855372431771,62.52381701880492,62.53261482187147,73.6782837966502,3,71.07735433177513,66.47252525031186,59.10345439325203,54.66357776859192,14.429553786390219,70757303.00650154,9.75938357021032,8.985435968769552,Medium
237,Transportation,West,State,2019,2021,65342609.004746206,59461774.19431905,56785994.35557469,3.4072389618477206,1.0748009809657126,62.57374996145841,61.52615523708086,73.3003685626077,4,67.5047177710294,64.82011873247906,56.04386041072268,53.13784932907354,11.80689130741154,78074751.22138269,7.108980744307356,9.023102836643037,Medium
238,Energy,West,Central,2019,2021,72118265.76340376,65627621.84469742,62674378.861686036,3.100186528170663,1.0845591782509358,62.98976261647808,60.84393981985839,71.31213260983971,5,68.1642817737187,62.1595444469591,56.675583783474345,52.14306508384486,12.29055688236452,86649490.62266326,7.663409361191992,9.067841016656256,Low
239,Water,East,Central,2019,2022,50859299.2340188,46281962.30295711,44199273.99932404,3.8343656764922187,1.0683532374197837,63.96188967450609,57.76384682978757,75.31807128915793,3,62.58565305284534,62.918929102537874,58.26183786175521,55.47530449024404,13.661115572749685,59993793.490104586,8.079395322913541,9.077519381978101,Medium
240,Transportation,South,Central,2019,2023,53289014.51225904,48493003.206155725,46310818.06187872,3.6956798241615294,1.0632246162067842,60.98112054087268,58.814711021864994,74.28055876116998,4,71.39568589025166,64.54106893956157,58.1929913462693,55.12750936751193,14.814611624473157,65423651.533307694,8.466701315175735,8.96993389671172,Low
241,Education,North,Municipal,2019,2021,64367808.7477653,58574705.96046643,55938844.19224544,3.8220660642037854,1.06161142075112,64.53350412376517,58.8502236097539,75.35805021759533,3,66.05422825139155,62.630266393581394,58.14516180727707,55.987497985988476,15.302131283817635,75104492.99759805,9.5299878222249,9.083440364509787,Medium
242,Public Works,Central,Central,2019,2022,47472437.06519946,43199917.72933151,41255921.43151159,3.124110193408667,1.0646583572192685,65.93323302757341,61.68298024227397,71.6813272306541,4,63.270962402184395,60.014269167328074,57.17465152640434,54.51702959634857,13.264602208922529,55818611.70865843,7.45444427530092,9.177703611229843,Medium
243,Education,South,Municipal,2019,2022,60712926.9587065,55248763.532422915,52762569.17346388,3.5141410682156664,1.0983178343970457,63.92964589689766,56.4787071835762,70.85752258411887,4,67.41113824878845,63.340716148324304,55.26390111531799,53.505206315418214,13.917437278859085,76834096.79945149,8.447885051681537,9.042706348570583,Low
244,Energy,South,Municipal,2019,2023,64147274.54283785,58374019.833982445,55747188.94145323,3.8422935381702628,1.0697664643486462,65.80138837022115,57.164959957548774,71.66497721427649,3,67.98009117328749,61.580820822584236,60.33844623039409,56.11932244797315,13.39773957448294,75275968.3256778,7.396174298396909,9.104675523447188,Low
245,Education,East,Central,2019,2022,62272349.421485715,56667837.973552,54117785.26474216,3.198007684780741,1.0617626344628153,66.1758253390736,61.737323013203046,72.27967489294255,2,63.8527685033354,62.830160887533424,58.664577451419426,48.86468126358935,11.808750120905872,73254155.2066243,6.9367028936357364,9.132692999946233,Medium
246,Transportation,West,Central,2019,2022,58947018.1344455,53641786.50234541,51227906.10973987,3.14697299109814,1.097122070009154,60.832495330653465,57.6491719133132,75.09582944913107,4,62.91140639444677,60.78720427016962,58.87911850238964,49.85898075523581,13.154714715941042,73652335.15339065,8.032798337181713,9.058897168327388,Low
247,Transportation,South,Municipal,2019,2023,62798846.70039062,57146950.49735547,54575337.72497447,3.2147535994138354,1.0796163407674206,64.02618210972527,55.89891585559189,72.49191882859621,5,63.69504091866059,58.90779901617954,58.440232920498495,50.16226736769353,14.626530232212989,76032479.63650414,8.488716952792318,9.130459913595743,Low
248,Energy,East,Municipal,2019,2021,71554548.89345452,65114639.49304362,62184480.71585665,3.830243334357868,1.07959481906871,61.66864098612336,61.48374573772373,72.1359038838749,5,68.3071744449193,64.41746318210487,58.39820612555098,48.633406507918714,14.426248478244535,86901792.43343064,8.621282889041401,9.011149435089388,Low
249,Transportation,Central,State,2019,2021,63597025.433596626,57873293.14457293,55268994.953067146,3.7757612928952238,1.0847444115637577,66.46448992787346,55.088628420754475,74.88104071986406,4,67.68552255604612,58.973416574908335,58.562420885292056,54.65136035656935,13.787157263743921,77390824.14518113,7.65303201489537,9.148876147570085,Medium
250,Transportation,East,Municipal,2019,2022,58335825.139455564,53085600.87690456,50696748.83744386,3.6937806319434525,1.0830237371456033,61.760643157474114,60.93817113801829,70.65119456892641,3,63.6145783406424,62.27391870014751,57.9277742096788,53.062295509851126,12.91932742217265,72569736.98309612,8.012866188265535,9.064930059747313,Low
251,Energy,North,Central,2020,2022,80849204.30064337,74381267.9565919,71406017.23832822,4.310107922036234,1.1095271070124326,67.08224713129182,61.305476207676236,74.03878614673826,4,60.331821256675234,58.09066414308307,54.35279578333668,50.79439429605111,11.984956887603255,99268165.66226433,7.893859750331323,9.2390631068322,Medium
252,Energy,South,Municipal,2020,2024,72931613.49672993,67097084.41699153,64413201.040311866,4.325681912261353,1.1120212672238492,64.13538707023208,65.8933190775928,77.46270249432744,2,63.073655242128325,60.17101617178993,58.17259726775208,47.570354418488535,13.56263382184737,91577594.76245645,8.588986881132906,9.169339946340683,Medium
253,Transportation,East,Central,2020,2022,60489489.960687265,55650330.763832286,53424317.533278994,3.898644576897406,1.0998742811038293,67.69252467892501,59.65259940489093,74.52672942234896,3,62.064154493510365,60.44107029402551,55.70393303571066,49.41199797793489,10.687317841430634,75040347.77691492,6.737465800141951,9.19366025938587,Medium
254,Transportation,West,Municipal,2020,2024,63941486.109097384,58826167.22036959,56473120.5315548,3.965997693092658,1.103311234758432,69.31548397298455,65.5286323387468,74.11367242024613,3,64.57404964314188,61.656122354180724,56.300543341910284,52.461742559851835,12.943671814207955,78034281.60096629,7.235761251852713,9.222645444237788,Medium
255,Transportation,Central,Municipal,2020,2024,57846625.07467847,53218895.068704195,51090139.26595603,4.200058259191087,1.1169957281221663,66.46409579806169,60.677522219441606,79.85936613993742,5,61.3906638407503,62.06432336808973,57.080044359696785,48.5007841992664,12.582410308233646,74876115.39683518,7.239141802300854,9.154632453493305,Medium
256,Education,North,Municipal,2020,2024,62723034.75877749,57705191.978075296,55396984.29895228,4.371708859244061,1.1191723920190884,66.56479916900014,64.16174860675731,78.471288456145,3,64.75060573458815,57.65454314506717,55.03564753335484,48.497517892553034,10.928898763605373,78074852.25125866,7.119986705920012,9.235164235431196,Medium
257,Transportation,West,Municipal,2020,2022,70985604.55930857,65306756.19456389,62694485.94678133,3.882813388539226,1.1282516752605345,64.65408169384557,60.988318567419405,75.9016557306037,5,62.766764404294626,58.71392528939069,51.49945061822224,49.889389232839065,13.235305293966736,91922959.79682207,7.482557394074172,9.17629841376424,Medium
258,Energy,South,State,2020,2023,80203446.72547032,73787170.9874327,70835684.14793539,4.553329216558788,1.1031264028941443,65.83628299737263,59.509478140020136,75.06276286518953,2,59.53772311661983,61.354855873925985,52.850239426527644,47.948569006917054,10.02055851034224,99525184.23491341,6.134099383289376,9.157224817627196,Medium
259,Energy,East,State,2020,2022,72749028.5207932,66929106.239129744,64251941.98956455,4.441977729513986,1.117108929648053,68.30478994367147,62.80380572186187,79.09458811975206,4,61.52314736135153,62.98434517612163,52.35086770696316,46.42907833216665,11.533588564233035,90007313.40502903,8.106531044565642,9.181237663908322,Medium
260,Transportation,South,Municipal,2020,2023,65711542.363936596,60454618.97482167,58036434.215828806,4.160898338206582,1.1231483593527203,68.02607788319746,64.57619332803439,76.17789704242323,4,67.2956271568305,61.67511057459509,51.8432110191717,52.71083089523255,13.517118224628026,84256505.04735945,7.5365735077198694,9.18420763825677,Medium
261,Water,East,Municipal,2020,2023,57207779.84278355,52631157.45536087,50525911.15714643,4.329628344938593,1.1245393843347646,69.46908835519511,60.772138176904846,74.33697205941988,4,60.32287947651038,63.82071968276035,55.661029168322926,53.96379321877451,11.022556375181447,72999122.31037995,6.5746106322092,9.18041713659348,Medium
262,Education,Central,Central,2020,2023,64719937.77844866,59542342.756172776,57160649.04592586,3.7733640674596027,1.1165258499590085,65.1742758405979,65.56202655155911,77.8924826833701,3,64.95366370156873,59.32116523194197,54.377537871045426,52.28051136837145,11.675879095118098,80810109.098135,7.261275541859872,9.19114505889639,Medium
263,Public Works,Central,Municipal,2020,2023,52537933.85986133,48334899.15107243,46401503.18502953,4.135262279656554,1.126827656031145,65.31780957156741,59.00181630574605,79.49000922648517,5,62.45016839924566,56.437861655399885,52.63393685094743,49.349561146621475,13.375517644923717,67208926.25701787,7.214913420213939,9.215577965304524,Medium
264,Energy,North,State,2020,2022,73348332.17309463,67480465.59924707,64781246.975277185,4.0077028133898445,1.099686986013899,68.49627410034493,66.34272706474843,74.64817374494947,4,59.73003592899627,61.952228642781414,56.688007695598486,47.87599582139275,10.9305465535471,92183862.51672928,6.712625651806599,9.228762980503843,Medium
265,Education,South,State,2020,2023,59591100.01471607,54823812.013538785,52630859.53299723,4.2088940700698805,1.124457827440853,69.93304324782198,62.86585660700348,79.92137567232979,4,67.66035675045757,56.07928556392923,57.224370451865596,49.68586880193339,13.018277444822946,73660898.57875253,8.318808510076634,9.298232567199102,Medium
266,Transportation,West,State,2020,2024,64110252.75105722,58981432.530972645,56622175.229733735,3.7069822618803485,1.10613923876108,64.00358763300878,61.46255320020895,75.44699128584656,3,61.34754421724971,62.55095416416377,53.698644870766124,52.62018955163054,10.934269444274443,78051041.93759874,6.673397781113368,9.11005441913226,Medium
267,Transportation,West,Municipal,2020,2024,62498453.38315301,57498577.11250077,55198634.02800074,4.507865645683982,1.119496397772478,69.96270385226903,61.51703127148159,78.04410520930381,5,64.37041314741974,62.71998208483475,53.71458268524569,51.671192902186526,13.37725945660953,81050273.81475851,8.475518368820422,9.194263259517887,Medium
268,Energy,North,State,2020,2022,74029115.07112694,68106785.86543679,65382514.43081932,4.244630871107136,1.093114260784351,69.12365729285112,59.10583050324235,77.07068273941688,5,68.55448191438067,57.975689335935144,57.87716276282085,47.350480046276516,13.077770317686227,93165926.06055544,9.146831828815277,9.22852151632336,Medium
269,Energy,West,Central,2020,2023,71048918.32963559,65365004.86326475,62750404.668734156,4.0933206703851885,1.1117822129861872,67.02007078363692,65.37152449218782,78.43681539943236,3,60.59879763366441,61.529973310287915,52.340532314436054,48.48246785683638,12.582137425642088,87080388.82150425,7.660417979164941,9.202181770483259,Medium
270,Energy,South,State,2020,2023,68242733.31464672,62783314.649474986,60271982.063495986,4.65564946726649,1.1281453043131877,69.68667818781537,60.12959250829748,78.58109506200927,3,62.523270542525395,56.34480087158659,52.43275951462545,49.13774234746832,10.434730157498768,88571979.24875818,7.060451574928474,9.295904286389387,Medium
271,Education,South,Municipal,2020,2022,58197696.58699769,53541880.86003788,51400205.62563636,4.638064139568131,1.1267058911161774,66.00873425134408,61.50962499805725,77.81387193171568,3,67.87468940212882,61.003467601332744,57.466145689730226,46.552295495291,11.423831093882562,72326026.6692138,8.133924486447668,9.142330043869414,Medium
272,Public Works,North,Central,2020,2024,48223768.27708459,44365866.814917825,42591232.14232111,4.342795070506309,1.1140378193815088,66.81424448510893,65.40750977233144,75.08095188639571,3,65.9607986156704,58.900015876252105,57.59198121503982,47.632701289246086,10.439452454963131,61575204.69090813,7.270483034483551,9.220442203539717,Medium
273,Public Works,South,Central,2020,2023,56792874.06379961,52249444.13869564,50159466.373147815,3.787071205577308,1.098085975969011,69.09354321685643,62.17817178272368,75.47330375566695,3,64.45490340494835,57.65645666706426,55.35178489027974,47.85279219811119,13.249304720988246,69168350.30077453,7.2440782702875754,9.267490299324383,Medium
274,Water,East,Central,2020,2022,63097714.38651028,58049897.23558946,55727901.34616588,4.234559219156309,1.097818320014736,68.55894195057033,61.71058785938246,79.71237467983401,4,60.662293620516586,63.331913208924114,53.62270559080027,48.97665803970317,12.9517110759952,78825392.63329789,8.407323671331593,9.177194188160742,Medium
275,Education,East,Municipal,2020,2022,63934725.45000783,58819947.41400721,56467149.51744692,4.187384441672043,1.117656642300526,69.50332355094918,63.42846826129886,75.79539202580636,2,61.61751100134482,60.99392589598015,57.635081201138995,47.52269580076038,11.723433101529082,79530990.21422456,7.92970152361785,9.237464044306652,Medium
276,Water,East,Central,2020,2023,57016924.55675899,52455570.59221827,50357347.76852954,3.7410681727904054,1.1197930030211967,67.5005291141106,62.713631591617016,77.71522590375292,4,63.459555450921016,56.1601858378575,51.50005553208329,49.099731710574055,11.921177035165423,71968770.64431252,7.110783823951437,9.27299997128992,Medium
277,Water,North,State,2020,2023,54232590.32489554,49893983.098903894,47898223.77494774,4.231356831752695,1.1058311071864173,67.21380700352545,63.9463263900383,78.08403423935442,3,65.13151911103017,62.4448177501619,53.397349470731925,53.69681683332022,12.666926119430359,67710714.5789998,7.818540398701288,9.16335919342698,Medium
278,Water,North,Municipal,2020,2023,58673184.95174283,53979330.1556034,51820156.949379265,4.250660459236564,1.0961257800033584,69.85246220610847,63.58850624021368,76.04984667614362,5,66.28116437336166,60.80201128079666,56.850004714779004,52.1579729828567,12.593858227600949,70491384.58227937,8.836996646610169,9.227938809645154,Medium
279,Water,West,Municipal,2020,2024,56930855.54030047,52376387.09707644,50281331.61319338,4.255497280169632,1.1133567715704455,68.08230648257513,61.192962910553604,78.96605116868763,3,61.06993601245058,62.81124598313179,51.67411492924681,48.848744681331375,12.959471306401614,72903731.66760157,6.919268667404637,9.173353846664142,Medium
280,Education,North,State,2020,2024,56349054.272402965,51841129.93061073,49767484.7333863,4.557934913997329,1.1166770978983473,67.165527839633,61.07123419834512,74.31696011818833,4,63.35396323399751,63.6249609151531,56.75396160460666,53.441321622900404,12.904339405935403,69628525.53550215,7.465915073897475,9.13431923636826,Medium
281,Transportation,West,Municipal,2020,2024,60472113.210259825,55634344.153439045,53408970.38730148,4.317194227116967,1.1287927545853516,65.15214021481806,64.3334852151401,77.74027739575945,3,66.27631137699689,63.38083005675166,57.09769646651342,50.73373575113921,12.409876681829065,77083940.88344906,8.062314492427438,9.110778789758843,Medium
282,Public Works,Central,State,2020,2022,51506036.80473867,47385553.86035958,45490131.705945194,4.085553564401314,1.1102674316341603,64.41831655500238,66.1472378327039,76.32700561742656,4,67.56001074893153,61.999629454419264,57.44093481052942,47.09476133269085,11.151518712278722,65268482.37639775,8.533135831359752,9.126296061515303,Medium
283,Public Works,West,State,2020,2023,49357079.734885424,45408513.35609459,43592172.82185081,4.440663581066627,1.1094007195009616,65.41965869624505,62.867984680854434,76.57489695174993,4,59.85403030162722,63.77969112022322,55.14408345100878,50.91348995455209,10.299583368007935,60497513.26670375,7.722697571308071,9.127207581570552,Medium
284,Energy,South,State,2020,2024,76391909.8904118,70280557.09917885,67469334.8152117,4.166253281527836,1.1216774249185506,67.28510730435997,66.55022489094695,75.50534189920462,5,63.02307041382372,59.399628152499446,54.06306517827347,51.752604964086494,10.402250928333778,95416982.62619773,7.565798135445617,9.238551997423116,Medium
285,Water,Central,State,2020,2023,57442730.85681534,52847312.38827011,50733419.8927393,4.584807947030651,1.0992543056903765,67.09976555112566,61.27680305843745,77.10325656616118,4,63.04241642107039,63.94612157143797,57.948456225995685,50.517118863169614,13.39272599311979,72325187.90676348,7.512167956735797,9.130310681564987,Medium
286,Energy,North,State,2020,2023,72243306.8740081,66463842.324087456,63805288.63112395,4.310363007818157,1.1118562829684855,67.08845316254067,59.79663770832023,74.09616893873074,5,61.49744179229355,58.74620391251558,57.81638732643754,50.47374505414766,13.854740754748196,89553695.2230263,8.10216109117311,9.215001689523197,Medium
287,Education,South,State,2020,2024,57085655.89423589,52518803.422697015,50418051.28578913,4.466347213104653,1.1062566614629608,64.78772783202895,61.47753368884151,75.21076968951475,4,67.79837747941468,61.18946362685892,58.193991346313624,50.988042489978696,13.63530599086745,72293966.47546844,8.729722725944727,9.119019684415504,Medium
288,Public Works,Central,State,2020,2022,49481247.397603415,45522747.605795145,43701837.701563336,3.740333852138452,1.1030468101651303,64.7821187802596,60.62827899109517,78.61436679895834,4,63.68556994591135,57.18366667287525,58.87723582072672,47.672778916716915,11.70202263708737,61347164.727357894,6.689553670216141,9.19810809918786,Medium
289,Public Works,West,State,2020,2022,58322201.7229079,53656425.585075274,51510168.56167226,4.238363102101023,1.126529187451171,68.50853990518782,66.53067514229521,78.05970340131503,2,62.879727543978866,62.63652665142695,52.06956523519549,53.48315591734239,11.453615727997708,76007674.51723808,7.08183399354947,9.205482884697743,Medium
290,Transportation,Central,Municipal,2020,2023,65968815.5553243,60691310.310898356,58263657.89846242,3.763794556253598,1.1054889256484084,68.306056946761,66.81294109852007,76.26321069474584,4,61.827654570600984,58.435923394832244,58.86357503643761,51.142219307839426,13.207360673811223,81260334.72521389,8.532844025942286,9.278070004590864,Medium
291,Energy,East,State,2020,2024,71122891.5271498,65433060.20497782,62815737.7967787,4.093755141565407,1.114328455070658,65.7995763848384,62.79446931894744,75.00812031315607,4,63.445735010694285,61.938959496718255,52.82665001894889,46.467663897895015,11.419189158625555,88856571.58388855,6.6857661033261815,9.148844548473818,Medium
292,Water,South,Central,2020,2023,60773765.662619196,55911864.40960966,53675389.83322527,3.9823138342107205,1.1134118731333726,67.04769215143845,65.00264620655965,75.86429196986869,2,61.56413027698942,63.471823793156155,52.04846904643432,52.37915486326223,12.057958409248155,78083300.09560277,7.475692069844958,9.164206408742581,Medium
293,Transportation,Central,Municipal,2020,2024,69389135.42119797,63838004.58750213,61284484.40400204,4.175463606169121,1.1202771063736578,64.66690527869987,59.24332704646375,78.36126143683863,3,65.89121090495757,62.90912841933725,58.97447344544887,49.41486663036072,13.496054685234864,86511830.71371768,7.507041253506584,9.083879163587964,Medium
294,Public Works,Central,Central,2020,2023,51075915.785814494,46989842.52294934,45110248.822031364,4.004903124385064,1.0977070558594682,65.36488962216124,60.32947999687799,75.99637685906228,5,60.290712469308815,58.38287518712169,57.24038469632035,49.77301092156209,13.759697491542836,62323212.0876202,8.752413689326906,9.20031938305564,Medium
295,Transportation,Central,Municipal,2020,2023,66132689.904441044,60842074.71208576,58408391.72360233,4.683711583209152,1.092007014012799,64.23617127891838,59.17477369588961,78.64691361871874,4,59.96694559787567,61.76365393170205,53.254600026363775,47.47441117560079,10.5377337094782,81419351.0207088,7.3165858387442455,9.120095091884066,Medium
296,Energy,East,State,2020,2023,75881616.36216019,69811087.05318739,67018643.57105989,4.1328399210571725,1.111421698923912,66.01489818784921,63.92055803211758,79.56144537287518,5,63.76983392617654,59.11366894898751,58.099396282962886,53.15146808535992,13.848233995765407,94644868.23363996,7.9894492369031145,9.204427057244835,Medium
